start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
1312.0,1313.0,0,0.97795,0.0,0.45755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87792,0.69908,0.38424,0.57451,0.68471,0.89314,0.39838,0.84334,0.7585,0.60115,0.32827,0.46658,0.74809,0.29559,0.54529,0.70545,0.40721,0.34783,0.21371,0.4313,0.26958,0.47571,0.49574,0.2679,0.08837,0.0709,0.788,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1313.0,1314.0,0,0.9118,0.0,0.43109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84134,0.73074,0.67144,0.26329,0.61452,0.83638,0.16897,0.66935,0.85202,0.39683,0.53188,0.56682,0.78531,0.46803,0.62136,0.60521,0.50638,0.19171,0.41945,0.72177,0.18169,0.61145,0.66594,0.31865,0.92924,0.54979,0.49423,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1314.0,1315.0,0,0.82359,0.0,0.43109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81672,0.68121,0.7324,0.31717,0.56728,0.80534,0.15982,0.64239,0.84377,0.36516,0.66827,0.45615,0.62187,0.51245,0.64334,0.64709,0.53502,0.22144,0.52473,0.75755,0.13376,0.68055,0.77772,0.39853,0.96423,0.85731,0.90312,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1315.0,1316.0,0,0.97795,0.0,0.39581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80222,0.6447,0.77359,0.27754,0.53946,0.79648,0.19093,0.68348,0.77611,0.41342,0.34502,0.37257,0.63643,0.30159,0.51825,0.66837,0.37195,0.26395,0.59789,0.79097,0.17174,0.70168,0.78788,0.42297,0.4999,0.13121,0.69264,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1316.0,1317.0,0,0.9559,0.0,0.36494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322,0.66463,0.78865,0.88047,0.59732,0.82929,0.50392,0.91846,0.7288,0.68937,0.30652,0.40552,0.65801,0.21069,0.44669,0.71575,0.27866,0.21563,0.62463,0.81639,0.13843,0.69437,0.81836,0.41451,0.63769,0.1478,0.47585,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1317.0,1318.0,0,0.0,0.0,0.37817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83278,0.57318,0.79863,0.60303,0.59809,0.8284,0.33882,0.80932,0.7739,0.56119,0.20987,0.26,0.62349,0.22681,0.43429,0.65945,0.2625,0.37255,0.64237,0.80227,0.20294,0.77809,0.77962,0.51131,0.52351,0.0984,0.27613,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1318.0,1319.0,0,0.9559,0.0,0.40463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82055,0.63897,0.81039,0.90772,0.59877,0.79648,0.52581,1.0,0.68094,0.78512,0.31859,0.3776,0.67096,0.30408,0.48219,0.62237,0.32494,0.26411,0.66326,0.83334,0.15781,0.70981,0.81328,0.43237,0.67763,0.12976,0.43561,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1319.0,1320.0,0,0.0,0.0,0.51488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80628,0.70693,0.76246,0.7165,0.55615,0.79914,0.38248,0.73035,0.70129,0.46846,0.71058,0.5032,0.67581,0.56338,0.7363,0.621,0.65623,0.18653,0.57812,0.78768,0.1112,0.67404,0.81836,0.39101,0.93396,0.66832,0.65897,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1320.0,1321.0,0,0.0,0.0,0.49283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64057,0.74597,0.81839,0.24084,0.25067,0.62576,0.32714,0.75089,0.70349,0.49258,0.16795,0.55556,0.83008,0.25465,0.51318,0.65533,0.36534,0.09102,0.67746,0.83664,0.10229,0.70087,0.84313,0.42203,0.49875,0.31086,0.76538,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1321.0,1322.0,0,0.97795,0.0,0.45755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4849,0.89527,0.51587,0.07795,0.09866,0.49673,0.14036,0.36953,0.62593,0.1435,0.12412,0.81435,0.94066,0.10108,0.53572,0.9231,0.39472,0.13352,0.27461,0.58618,0.32488,0.59764,0.54908,0.30267,0.40969,0.8001,0.50096,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1322.0,1323.0,0,0.91907,0.0,0.52811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36242,0.84461,0.2686,0.0394,0.30648,0.36326,0.02426,0.23021,0.61932,0.15255,0.0804,0.72455,0.87755,0.06097,0.48162,0.90868,0.32421,0.06355,0.30098,0.34561,0.07032,0.25217,0.53638,0.20775,0.45401,0.58025,0.44409,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1323.0,1324.0,0,0.9118,0.0,0.42668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34846,0.82767,0.27378,0.06619,0.33327,0.35129,0.05455,0.23213,0.59347,0.18798,0.09998,0.69452,0.86083,0.06849,0.47599,0.88808,0.31686,0.1054,0.29179,0.3362,0.09438,0.31151,0.53956,0.20306,0.55169,0.16898,0.26178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1324.0,1325.0,0,0.87872,0.0,0.40463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32285,0.82132,0.28789,0.04652,0.3824,0.32203,0.05562,0.21608,0.58192,0.20382,0.17861,0.68326,0.87755,0.12836,0.50529,0.86817,0.35506,0.09328,0.26672,0.36209,0.10207,0.27818,0.53067,0.21621,0.52948,0.09441,0.47817,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1325.0,1326.0,0,0.9118,0.0,0.37817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30907,0.82034,0.28936,0.05968,0.40885,0.3136,0.04536,0.20645,0.57366,0.21513,0.11716,0.68152,0.86515,0.08267,0.47486,0.87847,0.31539,0.09959,0.26412,0.35644,0.06555,0.27656,0.55671,0.17768,0.39014,0.22784,0.51006,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1326.0,1327.0,0,0.93385,0.0,0.39581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30408,0.81466,0.28172,0.03398,0.41843,0.30607,0.02757,0.1904,0.58082,0.20532,0.12978,0.67146,0.84519,0.09612,0.49233,0.87161,0.33816,0.11284,0.27767,0.35315,0.06109,0.26518,0.544,0.19648,0.38695,0.56729,0.41513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1327.0,1328.0,0,0.8677,0.0,0.48401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33186,0.75289,0.18433,0.05937,0.36511,0.31848,0.09026,0.26295,0.58412,0.2008,0.09465,0.56197,0.77884,0.08535,0.44951,0.84689,0.28234,0.07163,0.45064,0.275,0.10502,0.21397,0.45954,0.32147,0.54339,0.80259,0.69051,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1328.0,1329.0,0,0.82359,0.0,0.46527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34431,0.73544,0.1379,0.08004,0.34123,0.36947,0.1172,0.23919,0.55991,0.23397,0.04619,0.53103,0.7756,0.04983,0.4157,0.84689,0.23826,0.12178,0.53311,0.23027,0.11843,0.15057,0.3992,0.41075,0.38991,0.64993,0.36166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1329.0,1330.0,0,0.91907,0.0,0.52811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41608,0.75129,0.15516,0.10071,0.20351,0.42978,0.13574,0.32073,0.58522,0.19929,0.11053,0.55913,0.78262,0.15326,0.48219,0.77823,0.32494,0.17393,0.50245,0.23121,0.18952,0.26111,0.40682,0.39947,0.32092,0.16341,0.70891,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1330.0,1331.0,0,0.9118,0.0,0.59868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51028,0.65441,0.03467,0.04033,0.05013,0.51934,0.0737,0.35026,0.67158,0.08092,0.06039,0.3874,0.68498,0.10106,0.39091,0.76038,0.20594,0.09199,0.71645,0.13894,0.08245,0.06359,0.35983,0.46902,0.83962,0.80491,0.7158,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1331.0,1332.0,0,0.0,0.0,0.70452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48678,0.65627,0.05234,0.07548,0.07418,0.48387,0.07567,0.33999,0.66828,0.08544,0.0742,0.3907,0.67635,0.08049,0.39767,0.78441,0.21476,0.15647,0.68507,0.14977,0.10472,0.09041,0.36618,0.45962,0.77948,0.49625,0.51793,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1332.0,1333.0,0,0.0,0.0,0.73098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49681,0.60148,0.01402,0.02515,0.0491,0.49983,0.04601,0.33421,0.68534,0.06207,0.03559,0.29357,0.62511,0.06347,0.3633,0.75488,0.16995,0.04932,0.75313,0.11258,0.04086,0.04977,0.3992,0.41075,0.09474,0.1126,0.79148,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1333.0,1334.0,0,0.0,0.0,0.59206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45761,0.61685,0.02884,0.07867,0.12382,0.45815,0.09462,0.32972,0.64353,0.11937,0.06244,0.32083,0.63805,0.06576,0.35936,0.75969,0.16481,0.12096,0.72681,0.1154,0.08547,0.08554,0.39857,0.41169,0.29284,0.18463,0.7121,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1334.0,1335.0,0,0.0,0.0,0.6516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42852,0.68033,0.06488,0.02949,0.17963,0.42889,0.03983,0.2912,0.65013,0.11032,0.02776,0.43335,0.71411,0.03323,0.37739,0.80913,0.18831,0.05854,0.66279,0.16154,0.0382,0.07009,0.4227,0.37598,0.68574,0.58109,0.38377,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0]"
1335.0,1336.0,0,0.75744,0.0,0.52811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48129,0.68994,0.06765,0.10691,0.121,0.47944,0.15048,0.40805,0.62482,0.14501,0.14935,0.45038,0.71411,0.14036,0.45965,0.77136,0.29556,0.18492,0.65787,0.15495,0.18884,0.16682,0.36618,0.45962,0.67036,0.66689,0.62154,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
1336.0,1337.0,0,0.85292,0.0,0.46196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48102,0.65647,0.032,0.11496,0.1222,0.51269,0.18578,0.37916,0.60447,0.1729,0.18851,0.39106,0.67581,0.1372,0.42528,0.75626,0.25075,0.14694,0.72119,0.11822,0.12758,0.16764,0.38079,0.438,0.45813,0.52146,0.64366,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1337.0,1338.0,0,0.90452,0.0,0.45755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38936,0.81899,0.70051,0.23465,0.26026,0.39386,0.17759,0.35283,0.5181,0.29128,0.20841,0.67914,0.84788,0.17213,0.55544,0.8359,0.42043,0.22726,0.57078,0.79709,0.43441,0.69762,0.44938,0.41827,0.52866,0.32172,0.3809,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1338.0,1339.0,0,0.0,0.0,0.40022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34502,0.85024,0.59779,0.30277,0.33986,0.37346,0.23471,0.30596,0.47409,0.35159,0.80107,0.91487,0.88942,0.84406,0.90478,0.001,0.87586,0.57764,0.3941,0.67987,0.47158,0.92928,0.42715,0.68611,0.63027,0.31476,0.09176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1339.0,1340.0,0,0.88975,0.0,0.36053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32865,0.85938,0.62795,0.0363,0.37127,0.33178,0.03798,0.21929,0.58797,0.19552,0.03885,0.75073,0.89643,0.04974,0.48782,0.92104,0.33229,0.03203,0.33923,0.64738,0.08157,0.54399,0.76946,0.24065,0.57927,0.55482,0.29873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1340.0,1341.0,0,0.8677,0.0,0.33848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29221,0.82896,0.61059,0.05318,0.4412,0.28168,0.05259,0.20067,0.56926,0.22116,0.04277,0.69681,0.86569,0.04605,0.46754,0.90662,0.30584,0.0435,0.30841,0.64785,0.08041,0.52529,0.74723,0.21903,0.32848,0.5427,0.71884,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1341.0,1342.0,0,0.93385,0.0,0.36494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26861,0.8256,0.58299,0.02469,0.48648,0.27104,0.04297,0.16985,0.54671,0.25207,0.02623,0.69086,0.86245,0.03473,0.45965,0.91212,0.29556,0.02249,0.25938,0.62243,0.03943,0.47652,0.74977,0.16264,0.6958,0.86515,0.81689,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1342.0,1343.0,0,0.75744,0.0,0.40022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37848,0.78563,0.71473,0.08151,0.27823,0.38366,0.19164,0.34192,0.56651,0.22493,0.26813,0.64143,0.87486,0.33055,0.51994,0.59697,0.37416,0.12803,0.49335,0.72883,0.34744,0.77321,0.73072,0.50567,0.25324,0.95456,0.11715,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1343.0,1344.0,0,0.82359,0.0,0.45314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50145,0.62002,0.94872,0.03413,0.03969,0.50161,0.02865,0.33165,0.69249,0.05227,0.12706,0.34913,0.64291,0.2005,0.40669,0.59216,0.22651,0.04868,0.90892,0.95998,0.06606,0.80573,0.95237,0.54326,0.85346,0.6006,0.31666,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1344.0,1345.0,0,0.0,0.0,0.48401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56055,0.66055,0.93565,0.06216,0.0877,0.55526,0.09024,0.40741,0.71834,0.08921,0.08638,0.39829,0.7044,0.13352,0.43373,0.73841,0.26177,0.09102,0.88571,0.93974,0.07768,0.7911,0.93522,0.52634,0.06235,0.27002,0.84459,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1345.0,1346.0,0,0.0,0.0,0.38258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56541,0.6621,0.93601,0.02221,0.08505,0.56502,0.01696,0.37081,0.74475,0.04624,0.02863,0.40104,0.6893,0.03228,0.37739,0.80501,0.18831,0.03106,0.88636,0.94586,0.02211,0.73989,0.96825,0.46714,0.31979,0.39819,0.57653,"[0.0, 0.0, 0.0, 0.0, 0.777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1346.0,1347.0,0,0.0,0.0,0.37817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56283,0.67491,0.93094,0.00983,0.08009,0.56058,0.009,0.36824,0.7519,0.04322,0.01199,0.42374,0.7044,0.01134,0.36781,0.82492,0.17582,0.02072,0.87735,0.93927,0.01361,0.72688,0.96443,0.4521,0.214,0.36164,0.79184,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1347.0,1348.0,0,0.90077,0.0,0.33407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45457,0.75377,0.86617,0.07021,0.14676,0.43421,0.11931,0.35476,0.65013,0.11032,0.14827,0.56353,0.79934,0.21908,0.51318,0.78372,0.36534,0.10072,0.76232,0.87289,0.12738,0.74314,0.8787,0.4709,0.43776,0.73018,0.15739,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1348.0,1349.0,0,0.88975,0.0,0.39581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46385,0.88349,0.69905,0.05024,0.11184,0.45948,0.06505,0.32394,0.65728,0.10052,0.09378,0.79348,0.92071,0.11524,0.53572,0.88465,0.39472,0.04787,0.4655,0.72789,0.05344,0.58057,0.81074,0.28294,0.54005,0.15911,0.74934,"[0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1349.0,1350.0,0,0.84564,0.0,0.37376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58964,0.92176,0.52842,0.25447,0.23013,0.59694,0.29278,0.5448,0.59732,0.25056,0.31239,0.86131,0.95793,0.40277,0.81857,0.72055,0.76347,0.22338,0.23617,0.55511,0.28498,0.58057,0.58147,0.28294,0.23221,0.6233,0.38745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1350.0,1351.0,0,0.84564,0.0,0.46527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26123,0.7397,0.21305,0.15123,0.50064,0.25729,0.12092,0.22635,0.49995,0.31616,0.22666,0.53858,0.72921,0.21782,0.54698,0.78029,0.40941,0.27695,0.41056,0.27076,0.23693,0.36597,0.42715,0.3694,0.4868,0.18032,0.60181,"[0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
