start,end,location_idx,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
1250.0,1251.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232,0.86202,0.47137,0.05028,0.41569,0.29254,0.0915,0.10915,0.66131,0.18694,0.0508,0.7572,0.85829,0.06247,0.34064,0.93782,0.22501,0.02884,0.14547,0.46547,0.10826,0.17448,0.63332,0.08078,0.82505,0.61573,0.61402,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1251.0,1252.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20177,0.71679,0.5557,0.05686,0.6359,0.16866,0.14887,0.08071,0.6014,0.25722,0.0488,0.50163,0.71712,0.17451,0.30577,0.83698,0.18401,0.02696,0.27955,0.56718,0.04111,0.18845,0.71881,0.09633,0.96094,0.72389,0.75692,"[0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1252.0,1253.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11402,0.54007,0.48028,0.0652,0.79504,0.06767,0.0791,0.02023,0.57643,0.2865,0.05124,0.19066,0.53485,0.05471,0.20819,0.77637,0.06932,0.0326,0.16519,0.51915,0.10391,0.16592,0.62273,0.07125,0.69598,0.80075,0.80978,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1253.0,1254.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1144,0.49811,0.40917,0.10438,0.79434,0.06518,0.11142,0.03264,0.55313,0.31383,0.06777,0.1276,0.5078,0.09572,0.1949,0.73301,0.05371,0.06212,0.0897,0.3954,0.13606,0.17629,0.58316,0.08279,0.73422,0.52705,0.41739,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]"
1254.0,1255.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467,0.59337,0.5149,0.09999,0.73578,0.09752,0.08804,0.04907,0.6014,0.25722,0.08008,0.28446,0.57974,0.09632,0.26632,0.7978,0.13765,0.03756,0.21341,0.52367,0.07462,0.1835,0.67289,0.09081,0.11532,0.41788,0.5052,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
1255.0,1256.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519,0.68235,0.45188,0.17835,0.72634,0.13135,0.20871,0.05988,0.45203,0.43242,0.20053,0.45464,0.73605,0.29405,0.30618,0.72047,0.1845,0.17922,0.1684,0.45699,0.22883,0.30786,0.58175,0.2293,0.58098,0.24942,0.50415,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
1256.0,1257.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26626,0.79561,0.61622,0.03513,0.51895,0.21194,0.03045,0.0759,0.68461,0.15961,0.05013,0.64034,0.78906,0.04575,0.30577,0.91327,0.18401,0.03766,0.37769,0.6169,0.11573,0.23171,0.71033,0.1445,0.42942,0.60892,0.31947,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1257.0,1258.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30558,0.79432,0.6637,0.07585,0.44766,0.24428,0.09033,0.11396,0.67629,0.16937,0.12622,0.63807,0.80366,0.11281,0.32403,0.86886,0.20549,0.04548,0.45469,0.66775,0.05775,0.23577,0.77745,0.14902,0.48893,0.57138,0.42987,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1258.0,1259.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26516,0.78062,0.62436,0.05927,0.52094,0.21692,0.0401,0.07991,0.68004,0.16498,0.07187,0.61396,0.7804,0.08468,0.31573,0.86624,0.19572,0.03538,0.3909,0.62933,0.03729,0.2209,0.76403,0.13246,0.5491,0.35168,0.06484,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1259.0,1260.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28599,0.8134,0.61913,0.01186,0.48317,0.23632,0.01393,0.0759,0.69793,0.14399,0.01841,0.67163,0.80637,0.01847,0.30784,0.93573,0.18645,0.01636,0.38241,0.63046,0.01493,0.20062,0.77462,0.10988,0.62021,0.39858,0.34448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1260.0,1261.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29085,0.81553,0.61748,0.0098,0.47436,0.2408,0.008,0.0735,0.70292,0.13814,0.01154,0.67538,0.81069,0.01171,0.30244,0.93782,0.18011,0.01093,0.37974,0.62594,0.01041,0.19656,0.77604,0.10537,0.77418,0.44538,0.48427,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1261.0,1262.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28848,0.81506,0.6175,0.00616,0.47867,0.23881,0.00466,0.0711,0.70292,0.13814,0.01176,0.67456,0.81069,0.01081,0.3012,0.9373,0.17864,0.01031,0.37977,0.62594,0.0098,0.19611,0.77462,0.10486,0.57909,0.47808,0.59542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1262.0,1263.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28943,0.81657,0.61529,0.01088,0.47694,0.23881,0.00721,0.0727,0.70292,0.13814,0.01431,0.67721,0.81123,0.01143,0.30286,0.93782,0.1806,0.00704,0.37618,0.62481,0.00706,0.19476,0.77392,0.10336,0.46768,0.44241,0.58779,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1263.0,1264.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28991,0.81479,0.61802,0.00934,0.47607,0.2413,0.00668,0.0727,0.70292,0.13814,0.01154,0.67409,0.80961,0.01134,0.3012,0.93782,0.17864,0.00813,0.38061,0.62538,0.01107,0.19837,0.77462,0.10737,0.57158,0.58328,0.50797,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1264.0,1265.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29311,0.82033,0.61692,0.0066,0.47027,0.24378,0.00528,0.0743,0.705,0.1357,0.00965,0.68383,0.81286,0.00884,0.30286,0.942,0.1806,0.01011,0.37882,0.62538,0.0097,0.19701,0.77604,0.10587,0.59556,0.42409,0.51299,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1265.0,1266.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934,0.82156,0.61383,0.00846,0.46975,0.24329,0.00632,0.0743,0.705,0.1357,0.01631,0.686,0.81502,0.01345,0.30618,0.93991,0.1845,0.01101,0.37382,0.62368,0.01132,0.19611,0.76827,0.10486,0.61505,0.6805,0.65676,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1266.0,1267.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29301,0.82146,0.61558,0.00857,0.47044,0.24279,0.00803,0.07671,0.70375,0.13716,0.00921,0.68582,0.81556,0.00764,0.30286,0.94357,0.1806,0.00694,0.37665,0.62481,0.00728,0.19476,0.77533,0.10336,0.56399,0.51894,0.66709,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1267.0,1268.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29492,0.82151,0.61488,0.00945,0.46697,0.24577,0.00573,0.0743,0.70583,0.13472,0.01076,0.68591,0.81718,0.01021,0.30327,0.94305,0.18108,0.00744,0.37552,0.62594,0.00731,0.19431,0.77533,0.10286,0.68307,0.32404,0.51718,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1268.0,1269.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30691,0.82086,0.62518,0.03041,0.44523,0.24329,0.06397,0.11596,0.69335,0.14936,0.05668,0.68478,0.81718,0.06071,0.3257,0.89341,0.20744,0.02309,0.39222,0.62651,0.0383,0.2209,0.7725,0.13246,0.39014,0.70396,0.26345,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0]"
1269.0,1270.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23631,0.74731,0.50862,0.1835,0.57327,0.27811,0.33864,0.10875,0.45203,0.43242,0.20342,0.56687,0.73713,0.26445,0.38092,0.72622,0.27235,0.08442,0.20567,0.51802,0.12388,0.20197,0.6305,0.11139,0.76068,0.80063,0.66961,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.7]"
1270.0,1271.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31513,0.86621,0.44257,0.06355,0.43033,0.27612,0.05684,0.10314,0.68961,0.15375,0.10049,0.76457,0.87343,0.11589,0.35642,0.89811,0.24355,0.05301,0.11801,0.45304,0.12537,0.17809,0.59941,0.08479,0.77287,0.42702,0.27254,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
1271.0,1272.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15768,0.6392,0.67883,0.09845,0.71586,0.10249,0.09849,0.05187,0.59932,0.25966,0.2256,0.36511,0.59975,0.18837,0.35061,0.77794,0.23672,0.07728,0.47922,0.68979,0.15395,0.28263,0.74071,0.2012,0.59393,0.75287,0.66104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]"
1272.0,1273.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13963,0.70067,0.52503,0.12156,0.7486,0.08309,0.18015,0.06629,0.55397,0.31285,0.13855,0.47327,0.6771,0.15777,0.33275,0.82967,0.21573,0.08006,0.22983,0.52197,0.08557,0.19476,0.67783,0.10336,0.89451,0.3745,0.34716,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
1273.0,1274.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2259,0.76783,0.50996,0.04182,0.59215,0.19254,0.06881,0.06309,0.64051,0.21134,0.0589,0.59146,0.76201,0.09469,0.31739,0.87565,0.19768,0.02933,0.20539,0.51632,0.06748,0.18395,0.67571,0.09132,0.8335,0.1099,0.14497,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
1274.0,1275.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16227,0.64194,0.59346,0.04841,0.70754,0.11891,0.05382,0.03505,0.61846,0.23721,0.04459,0.36993,0.63923,0.06391,0.25096,0.82967,0.11959,0.03161,0.34079,0.62255,0.13624,0.22721,0.69691,0.13949,0.684,0.78543,0.63173,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1275.0,1276.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13858,0.61454,0.55738,0.04391,0.75051,0.08707,0.04791,0.01903,0.60181,0.25673,0.03272,0.32171,0.6084,0.04704,0.24307,0.82915,0.11032,0.01735,0.28229,0.58413,0.06218,0.18395,0.69338,0.09132,0.44405,0.60762,0.30187,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1276.0,1277.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23292,0.7667,0.48959,0.05324,0.57942,0.12289,0.15898,0.11917,0.63926,0.21281,0.08607,0.58947,0.73281,0.27539,0.40209,0.85161,0.29723,0.05083,0.25445,0.58752,0.22494,0.19251,0.55137,0.10085,1.0,0.02528,0.0565,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1277.0,1278.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35091,0.86718,0.34277,0.07947,0.36545,0.32936,0.13257,0.13118,0.64342,0.20793,0.11402,0.76628,0.85613,0.11948,0.35767,0.89811,0.24502,0.09274,0.11923,0.35472,0.1392,0.15871,0.51816,0.0873,0.84127,0.16503,0.20924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1278.0,1279.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39887,0.83333,0.54249,0.10778,0.28332,0.34229,0.11429,0.19127,0.70667,0.13374,0.16992,0.70671,0.86208,0.20801,0.3531,0.83333,0.23965,0.11731,0.36967,0.56887,0.38053,0.3367,0.51958,0.26141,0.55551,0.58,0.1417,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1279.0,1280.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25924,0.82076,0.34382,0.33923,0.54988,0.19354,0.31074,0.20849,0.59349,0.26649,0.34472,0.68988,0.84152,0.31794,0.39711,0.74346,0.29138,0.36478,0.33626,0.32421,0.46104,0.35338,0.26735,0.27998,0.4881,0.86836,0.29309,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1280.0,1281.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34972,0.82726,0.4776,0.51438,0.40556,0.36219,0.39082,0.22131,0.5394,0.32993,0.38343,0.69603,0.83666,0.37525,0.43407,0.76697,0.33481,0.87914,0.68568,0.40557,0.84932,0.47189,0.24969,0.41194,0.23078,0.95962,0.16974,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1281.0,1282.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34312,0.90699,0.53446,0.54248,0.41647,0.41244,0.41238,0.2177,0.49405,0.38313,0.58762,0.83634,0.85775,0.55225,0.54327,0.77115,0.46317,1.0,0.79108,0.40218,0.95024,0.48045,0.22355,0.42147,0.19701,0.94108,0.13264,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1282.0,1283.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27496,0.75558,0.392,0.23794,0.50319,0.2398,0.22518,0.16523,0.51153,0.36263,0.54914,0.61055,0.73335,0.49925,0.42742,0.68598,0.327,0.44819,0.57802,0.26092,0.67717,0.35878,0.14795,0.35022,0.4548,0.80997,0.32261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1283.0,1284.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31575,0.85848,0.40695,0.10789,0.4292,0.28209,0.10886,0.12477,0.66298,0.18499,0.27806,0.75096,0.85667,0.26852,0.4104,0.81452,0.307,0.15911,0.16179,0.41687,0.21176,0.20873,0.46376,0.12594,0.43724,0.38752,0.21474,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1284.0,1285.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28771,0.76074,0.17808,0.04896,0.48006,0.23433,0.0852,0.10234,0.66922,0.17767,0.0488,0.57898,0.75769,0.0881,0.31947,0.87878,0.20012,0.04766,0.33475,0.21402,0.12631,0.06228,0.4242,0.15404,0.49596,0.35491,0.87187,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1285.0,1286.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22408,0.72668,0.21794,0.05818,0.59544,0.14777,0.09951,0.09313,0.63843,0.21378,0.15206,0.51903,0.72145,0.13666,0.31656,0.82653,0.1967,0.06629,0.27012,0.25018,0.0767,0.06318,0.48425,0.11139,0.73957,0.38541,0.52529,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1286.0,1287.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29516,0.7717,0.17506,0.07288,0.46654,0.2408,0.12618,0.1432,0.64633,0.20451,0.08019,0.59826,0.76418,0.08174,0.31656,0.88348,0.1967,0.05024,0.33966,0.1886,0.05915,0.04831,0.48072,0.1139,0.58918,0.37039,0.31749,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1287.0,1288.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20717,0.69734,0.4211,0.09779,0.62611,0.1602,0.08531,0.0723,0.63136,0.22208,0.27784,0.47667,0.67061,0.25435,0.38258,0.73249,0.2743,0.22301,0.36759,0.32816,0.44686,0.2957,0.44186,0.21575,0.54616,0.58398,0.2336,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1288.0,1289.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28293,0.79728,0.61121,0.23673,0.48872,0.26667,0.25457,0.15121,0.49405,0.38313,0.28239,0.64327,0.79501,0.28224,0.41538,0.79936,0.31285,0.21845,0.37882,0.61916,0.23938,0.33535,0.61354,0.25991,0.51958,0.53465,0.48486,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1289.0,1290.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40264,0.87497,0.64013,0.02756,0.27163,0.35771,0.02643,0.12838,0.74453,0.08933,0.0498,0.77999,0.86803,0.05951,0.35061,0.942,0.23672,0.02646,0.41647,0.64967,0.03403,0.21279,0.77109,0.12343,0.46835,0.78473,0.21468,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1290.0,1291.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34016,0.76799,0.67831,0.45962,0.46862,0.36219,0.46306,0.33827,0.35841,0.54223,0.37633,0.64979,0.85018,0.40456,0.34936,0.64,0.23526,0.2456,0.47837,0.66493,0.24746,0.3687,0.65311,0.29704,0.41972,0.53439,0.59626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
1291.0,1292.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33782,0.83661,0.56169,0.06586,0.38918,0.31393,0.19254,0.17364,0.60598,0.25185,0.1077,0.71248,0.82205,0.13781,0.37926,0.87304,0.27039,0.05598,0.28927,0.60108,0.16436,0.23216,0.65028,0.145,0.70492,0.92947,0.579,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
